,attachments,author_id,conversation_id,created_at,edit_history_tweet_ids,geo,id,in_reply_to_user_id,text,origen
81,"{'media_keys': ['3_1591024106153156608', '3_1591024115632275457']}",343531385,1591024120460115968,2022-11-11 11:04:44+00:00,['1591024120460115968'],,1591024120460115968,,"CÓMO TE VAN A HACER UN GOL SACANDO DEL MEDIO?!!! 😂😂

⚪🔴⚪ #RIVER https://t.co/TrftYtdtHJ",River
82,{'media_keys': ['3_1591023028196020225']},1588537156728922114,1591023033443307520,2022-11-11 11:00:25+00:00,['1591023033443307520'],,1591023033443307520,,"A city made out of cheese, with a river of milk running through it
 #city #cheese #river #milk #aiart #aigeneratedart https://t.co/xFoH03BMPb",River
83,{'media_keys': ['7_1132324512979202049']},343531385,1591020640521572354,2022-11-11 10:50:55+00:00,['1591020640521572354'],,1591020640521572354,,"Hace 4 años, un 11 de noviembre de 2018, en una final de Copa Libertadores...

Cómo te van a hacer un gol sacando del medio??!! 

⚪🔴⚪ #River 

#AyQueRisaViejaQuerida 😄
https://t.co/flKYd8orht",River
84,,1064306732908703745,1591020312010842112,2022-11-11 10:49:36+00:00,['1591020312010842112'],,1591020312010842112,,"『小園の滝』2022.11.11 sony rx100

#産山村 #産山 #阿蘇郡 #阿蘇 #熊本県 #熊本 #九州 #小園の滝 #滝 #紅葉 #🍁 #モミジ #カエデ #川 #ubuyama #aso #kumamoto #kyushu #kyusyu #japan #autumnleaves #japaneasemaple #river #waterfall #falls #kozonofalls https://t.co/mC9YwOePH7",River
85,{'media_keys': ['3_1591019338580082690']},818846013582639104,1591019344452268032,2022-11-11 10:45:46+00:00,['1591019344452268032'],,1591019344452268032,,"Happy Friday, shorter days and colder nights, but colorful skies #goodmorning #NewYork #NaturePhotography #river #sky #clouds #tree #silhouette https://t.co/LW8KckvOd1",River
86,{'media_keys': ['7_1591019016117780480']},223860814,1591019110259109889,2022-11-11 10:44:50+00:00,['1591019110259109889'],,1591019110259109889,,"11/11/18 la llegada a Núñez cuando ya nos sentíamos campeones! 
#River https://t.co/JSfKV5HEla",River
87,{'media_keys': ['3_1591017417727057920']},2984939924,1591017694144626693,2022-11-11 10:39:12+00:00,['1591017694144626693'],,1591017694144626693,,"作る係・食べる係

#memory #original #tour #story #art #東雲義狼 #烏丸時詠
#cooking #camping #autumn #barbecue #travel #tent #selfie #mountains #river #forest
#キャンプ #バーベキュー #秋 #旅行 #料理 https://t.co/buBmvJkiF1",River
88,{'media_keys': ['3_1591016562550415360']},1549658417572114434,1591016565432266753,2022-11-11 10:34:43+00:00,['1591016565432266753'],,1591016565432266753,,"मां नर्मदा को स्वच्छ रखने के लिए पैसे खर्च किए जाते हैं, पौधारोपण किया जाता है। उसके बाद विफल नीतियों की वजह से लगातार मां नर्मदा में गंदा पानी जाता रहता है। ऐसी व्यवस्था क्यों ?
#मप्र_व्यवस्था_परिवर्तन_2023
#मप्र_व्यवस्था_परिवर्तन
#मप्र_मांगे_बदलाव #narmadariver 
#narmada #River https://t.co/IHGYkuXX71",River
89,,591070350,1591016482917388289,2022-11-11 10:34:23+00:00,['1591016482917388289'],,1591016482917388289,,"#BREAKING #Russia #troops #withdrawn #west #bank #river #divides #Ukraine039s #Kherson #region #marking #humiliating #setback #Moscow039s #war #UkraineBreaking News Story .
BREAKING: Russia says all its troops were withdrawn from west bank of river t...
https://t.co/8lMDGetrGQ",River
90,,485064310,1591014158694486019,2022-11-11 10:25:09+00:00,['1591014158694486019'],,1591014158694486019,,"Se acercan las fechas de #HarryStyles en #River y me va agarrando  la frustración y la bronca conmigo misma por ser pobre y no haber podido comprar ni campo. Y encima, la buena de Mi hija me dice ""No importa ma, vamos a escucharlo desde afuera"" 😭😭",River
91,"{'media_keys': ['3_1591011844847706114', '3_1591011844851908610', '3_1591011844856156162', '3_1591011844843618308']}",1312459307997331467,1591011868285730816,2022-11-11 10:16:03+00:00,['1591011868285730816'],,1591011868285730816,,"Next week we begin a large-scale removal of Floating Pennywort on the #River Soar near Abbey Park. Delivered under our CRISEP Project funded by @stwater in partnership with @Leicester_News 🌳💧 
#invasivespecies 

@CRTEastMidlands 
@CanalRiverTrust 
@NE_WestMids 
@EnvAgencyMids https://t.co/84eXjvw73P",River
92,,1442161841912700929,1591011722780884994,2022-11-11 10:15:28+00:00,['1591011722780884994'],,1591011722780884994,,"Content analysis:
This article scores 43/100. The complete report can be viewed here: https://t.co/DWbX3AVg0R
(I'm a bot)

#River https://t.co/gGQ7JFWAiu",River
93,,1442161841912700929,1591010203478147074,2022-11-11 10:09:26+00:00,['1591010203478147074'],,1591010203478147074,,"Content analysis:
This article scores 53/100. The complete report can be viewed here: https://t.co/LKLWehp9SU
(I'm a bot)

#Nigeria #River https://t.co/BAnJ2F5xHl",River
94,{'media_keys': ['3_1591007857205444608']},19395129,1591007861739495424,2022-11-11 10:00:08+00:00,['1591007861739495424'],,1591007861739495424,,"📌Now #hiring! We're looking for an Associate Professor in Hydraulic #Engineering. This #vacancy is for a senior professional with expertise &amp; experience in #hydraulics of structures and #river systems. 

More: https://t.co/A3aszg6CMC https://t.co/Ypi0Z7S6Y4",River
95,,1442161841912700929,1591005851308986369,2022-11-11 09:52:09+00:00,['1591005851308986369'],,1591005851308986369,,"Content analysis:
This article scores 50/100. The complete report can be viewed here: https://t.co/WlKlLWwA1h
(I'm a bot)

#Books #Jobs #JobSeeker #SelfHelp #BookTwitter #River #Insta https://t.co/PLdNG2EvGv",River
96,,877774560350789634,1591004057011097600,2022-11-11 09:45:01+00:00,['1591004057011097600'],,1591004057011097600,,"#FollowTheSun #XavierRudd #River #Ocean #Sea #Aboriginal #Australia #AustraliaAboriginal #MusicAlbum #Rainwater #SeaWater #Rainbow 
Xavier Rudd - Follow the Sun.
https://t.co/2J00tE9znC",River
97,{'media_keys': ['3_1591003072968495106']},1334405841223471107,1591003074696445952,2022-11-11 09:41:07+00:00,['1591003074696445952'],,1591003074696445952,,https://t.co/68j54FQguk Creek Swing (Credit: True Photography)  #model #photography #nature #outdoors #public #creek #river #water #nude #naked #lingerie https://t.co/FOlf9ePPcK,River
98,,591070350,1591002959151702017,2022-11-11 09:40:39+00:00,['1591002959151702017'],,1591002959151702017,,"#BREAKING #bank #river #Kherson #Russia #concentrated #powerful #trained #group #elite #airborne #troops #help.Slava #UkrainiBreaking News Story .BREAKING 🚨🚨🚨

On the right bank of the river near Kherson , Russia concentrated a powe...
https://t.co/HcM1DrVjhJ",River
99,{'media_keys': ['3_1591001632904470528']},20129766,1591002108903710721,2022-11-11 09:37:16+00:00,['1591002108903710721'],,1591002108903710721,,"Guten Morgen und einen Schönen Freitag zum Start ins Wochenende.
#gutenmorgen #goodmorning #herbst #autumn #deutschland #germany #berlin #köpenick #spree #fluss #river #sonnenaufgang #sunrise #wolken #clouds https://t.co/tbzNVsTgaw",River
